tg*1/[(tg+tx)^3],tl*1/(tg-tx),tx*1/tg,(tg+tl)*1/[(tl-tx)^4],(tg-tl)*1/(tg-tx),(tg-tx)*1/(tg-tl),(tl+tx)*1/[tl^2],(tl-tx)*[(tl+tx)^3],(tl-tx)*1/(tg-tl),(tl-tx)*1/[(tg-tx)^2],[tg^3]*1/[(tg+tx)^3],[tg^4]*1/[(tg-tl)^4],[tl^2]*1/[(tl+tx)^4],[tl^3]*1/[(tg+tl)^3],[tl^3]*1/[(tg+tx)^3],[tl^4]*[(tg-tx)^2],[tx^3]*[(tl+tx)^4],[tx^4]*1/[(tg-tx)^3],[(tg+tl)^4]*1/[(tg-tl)^4],[(tg-tl)^2]*1/[(tg-tx)^2],[(tg-tl)^2]*1/[(tl-tx)^3],[(tg-tl)^3]*[(tl-tx)^2],[(tg-tl)^3]*1/[tg^2],[(tg-tl)^4]*1/[(tg-tx)^4],[(tg-tl)^4]*1/[(tl+tx)^3],[(tg-tl)^4]*1/[(tl-tx)^2],[(tg+tx)^2]*1/[(tg-tx)^2],[(tg+tx)^2]*1/[(tl-tx)^4],[(tg+tx)^3]*1/[(tg+tl)^2],[(tg+tx)^3]*1/[(tg-tl)^4],[(tg-tx)^2]*1/(tl+tx),[(tg-tx)^2]*1/[tx^3],[(tg-tx)^2]*1/[(tl-tx)^2],[(tg-tx)^3]*1/tx,[(tg-tx)^3]*1/[tg^4],[(tg-tx)^3]*1/[tl^2],[(tg-tx)^4]*1/[(tg-tl)^4],[(tg-tx)^4]*1/[(tl-tx)^4],[(tl+tx)^2]*1/[tx^4],[(tl+tx)^3]*1/[tx^2],[(tl+tx)^4]*1/[tg^3],[(tl+tx)^4]*1/[(tg+tx)^2],[(tl+tx)^4]*1/[(tg-tx)^3],[(tl-tx)^4]*1/[(tg-tx)^2],[(tl-tx)^4]*1/[(tg-tx)^4],1/tl*1/[tg^4],1/(tg-tx)*1/[(tg+tl)^3],1/[tg^3]*1/[(tg-tl)^3],1/[tx^2]*1/[(tg-tx)^3],1/[tx^4]*1/[(tg+tx)^4],composition,dmax
5.13090229875243e-07,1.379746835443038,0.5592747559274756,0.0007683465222823,0.8892405063291139,1.124555160142349,0.0044030384647756,20523168855.0,0.1245551601423487,0.0003505047268066,0.2637740431863338,42.388821561619146,3.8732109105999565e-07,0.0540718894998719,0.0593108375837193,3608445267152896.0,3.164717509121472e+19,819.4382696209124,283.46010884936777,0.7907486780964589,1.841655976676385,27180350225.0,43.1599217256156,0.6252834719112972,10.632830864315371,5089664.915102041,12.517264861400417,0.8329356101624323,1051.15508620748,0.2241300722004581,119.30227001194744,0.0015486063914969,81.51510204081633,78689.5162094763,0.0001193945835858,165.9924248800606,1.599274640897369,6644.7118607246975,2.7094018655807803e-05,3646.595810971325,1331.509793092092,392661.4128226996,15553.945902384245,15.02789016183304,0.0001504956153043,8.67834453894704e-15,2.0645480521898967e-12,1.2227103073269566e-16,1.970833822885985e-13,2.4754564785112632e-23,Ca45 Cu25 Mg30,1.0
5.040822706217098e-07,1.5,0.5758426966292135,0.0003407627410896,0.8576158940397351,1.166023166023166,0.0042054685710665,27637632821.0,0.166023166023166,0.0004714705495373,0.255541482598052,57.11115170175158,3.699586799453814e-07,0.0587918098790474,0.0658136587899167,3840667354641924.0,3.822915978370348e+19,1025.9226024419168,409.3592847276229,0.7355050217095742,0.8437118744261511,32124487171.0,34.27198862201742,0.5409676369600012,7.001106258853572,2433672.558680368,13.802947239156175,0.3682238305183601,1040.7027928309603,0.3138914703806085,105.68250289687138,0.0013233121980238,49.32612222823148,67179.53170731707,0.0001071768168413,134.22222222222223,1.8485394165528235,2433.066334074432,2.635640452253393e-05,3823.5315110053534,1536.749929786917,440613.1648039057,20138.27902869515,37.48520898206219,0.0004110040018207,8.589775698989498e-15,2.0941861399665106e-12,1.5946329248177848e-16,2.1597896601653061e-13,2.2330227384891548e-23,Al15.6 Cu11.2 La62 Ni11.2,11.0
1.5607444027791006e-07,1.5167910447761197,0.5796078431372549,6.963115762199725e-05,0.8619402985074627,1.1601731601731602,0.0023480677611204,276634836992.0,0.1601731601731601,0.0002575740699487,0.2537185119767774,58.00598912801029,1.1392373725311927e-07,0.0590310018281997,0.0657799044236459,1.2551388192741946e+17,2.3415324611439323e+21,1936.7937924817984,417.2093906754753,0.742941078191134,0.5267308945176001,539994536928.0,60.6604401384083,0.5519614456638045,12.186886079577516,8319638.629656684,14.118525840944532,0.1352670608341546,1873.774869350127,0.179312471444329,185.11340206185568,0.0007118627437962,52.4645726807889,208377.0717185386,5.827115548525461e-05,232.97712298156196,1.811720742193092,2752.5313865777807,8.07617424325304e-06,6845.20208525217,2799.215365247333,1430368.492946593,37676.66889876746,104.3751949209178,0.0003633019426685,4.654453708492746e-16,2.0494802016836811e-13,4.892642900181476e-18,1.1890955508080684e-14,2.0379070961046209e-25,Ag1 Al19.8 Co19.8 Cu4.95 Zr54.45,10.0
5.313283541885065e-07,1.3777089783281735,0.546984572230014,0.00012654873301,0.8297213622291022,1.2052238805970148,0.004216639313218,32020058125.0,0.2052238805970149,0.0005271784451111,0.2701108640904568,50.0978332981528,4.073560023948737e-07,0.0567484958453238,0.0656679555616965,4091147038305625.0,2.883631247837437e+19,686.5163125450932,348.5740572478573,0.6884375389393169,0.4316994740796394,58227716800.0,37.863898074036776,0.4739462450208235,8.860939058023648,1705351.066446281,11.661273471422136,0.1329536507069189,1000.7127163741904,0.2601281553315941,124.94491017964071,0.001758778806116,34.48892561983471,86405.81282051282,0.0001303915498951,170.1717813407398,2.109943924033122,1189.485990410491,3.0138006545228516e-05,3827.63231426693,1341.1498716668343,399571.8432339396,14425.747787712644,87.70931380536571,0.0008406992667941,8.695245926606214e-15,1.993755045701264e-12,1.4332667581197927e-16,1.9510267276466602e-13,2.9203810529574023e-23,Ag5 Al12.5 Cu15 Fe5 La62.5,6.0
1.8649644693243958e-07,1.4822134387351775,0.5700934579439253,4.947358132580007e-05,0.8438735177865612,1.1850117096018735,0.0025262222222222,226677975419.0,0.1850117096018735,0.0003085503601056,0.2583589363324695,57.72904209716118,1.3795778569769946e-07,0.0589574438710848,0.066846379396451,8.1011390625e+16,1.2318104163390747e+21,1564.726832826498,414.7776612935122,0.7121225140214658,0.3698064453319108,485889828403.0,56.19927324123006,0.5071184749762526,11.585886410819196,5326688.710302836,13.338374291115311,0.0876789960975947,1699.5833636071568,0.1898429179666917,180.1801548205489,0.0008474878353855,41.02483576349944,193076.32786885247,6.750651669077992e-05,230.31860622222223,1.9719257912006225,1683.0371494221026,9.960888418585915e-06,6372.901315073483,2500.615525140005,1193912.1666810147,31472.030335786218,152.12736099610993,0.0005941639495856,6.947569264827315e-16,2.7618770368536296e-13,7.877474144329377e-18,1.7143654636461178e-14,4.229626825133675e-25,Al7 Cu45 Gd2 Zr46,10.0
1.5537799596047645e-07,1.5728346456692912,0.5961844197138315,0.0003568206430716,0.903543307086614,1.1067538126361658,0.0024263746454031,182116935301.0,0.1067538126361655,0.0001898753797507,0.2458956227991954,56.42503307046314,1.1088885205562489e-07,0.0586053768399733,0.0630012567021718,1.0517548946821326e+17,2.428787176369172e+21,2413.536753746736,403.3540524724288,0.8163905077810156,1.7907589524772842,232182892179.0,61.10500365230095,0.6664934611949443,11.94253406853293,18486665.45647647,15.624279248558498,0.6994281329051948,1913.473896714658,0.1824065306816183,166.60038734667526,0.0006117072592592,107.48188254893796,174795.34933333332,5.234420069203037e-05,205.3513575323347,1.5003898135881446,11552.355076263691,7.583292049382716e-06,6607.4171537777775,2891.769998575876,1427835.7582620217,43915.16655150215,22.338648552297105,8.65624362650238e-05,4.997245162505898e-16,2.2616917436376314e-13,5.1942161719714874e-18,1.3560832021051619e-14,1.9440172422775272e-25,Al16 Co29.0 Zr55,7.0
1.2040980302338526e-07,1.4617940199335548,0.5836791147994468,0.0013848403444596,0.9401993355481728,1.0636042402826855,0.0022262396694214,184465131264.0,0.0636042402826855,9.93366519133343e-05,0.2517667836984445,42.59978890843998,8.766299381594167e-08,0.0541525466648576,0.0567468252323322,2.1733199724544e+17,5.311001032284318e+21,2325.842556943755,285.21549561118064,0.8839747905652255,6.866340877914952,234992658816.0,86.71868979911197,0.7814114303548344,20.028754362299555,79188245.9382716,14.470314897186563,3.122201741350404,2219.6629155333294,0.1170147804924548,210.21113689095128,0.0006027894499118,279.6327160493827,258491.95260663508,4.990181041773639e-05,281.7241838842976,1.2797355671466255,78194.4558851547,5.8573980254906345e-06,7193.278767323286,2921.7574970014466,1684527.406986137,40491.09972098098,4.634650831668525,1.278863045570282e-05,2.5992266788062717e-16,1.3200013566698538e-13,1.8240881733335165e-18,6.434660425928996e-15,7.166189431309916e-26,B6 C15 Cr15 Er2 Fe48 Mo14,8.0
2.021333147972308e-07,1.294871794871795,0.533731853116994,4.153748317709814e-05,0.8498168498168498,1.1767241379310345,0.0026648047710408,193787842176.0,0.1767241379310344,0.0002750607146211,0.2771734887158695,40.56539022252563,1.5878955376900284e-07,0.0533545519958831,0.0610013216349558,7.448399128134291e+16,7.685231450625e+20,937.4371088592652,268.3554560255583,0.7221886782326343,0.3904760522917543,671709741056.0,72.8517773316288,0.5215564869673994,19.613687328537317,6893570.436644855,10.820002951871084,0.0713439671649513,1642.5848811585522,0.1249818862327172,223.8108108108108,0.0012210831359999,44.33610945865557,260434.1376,8.656659748326588e-05,325.6410155867072,1.917337862701162,1965.6906019298872,1.16275544064e-05,6049.96190208,1960.4068625349155,975897.565666837,19339.220771499964,151.65967609923655,0.0005087270595983,7.5223408112557095e-16,2.7651620860056937e-13,6.234123092017509e-18,1.5727584861747405e-14,6.298753334838077e-25,Al8 Cu13.5 Ni8.5 Zr70,10.0
1.633196408659391e-07,1.728476821192053,0.6218697829716194,0.0009500579338709,0.9161147902869756,1.0915662650602411,0.0024922972031793,135566898176.0,0.0915662650602409,0.0001851770633841,0.2343970018493592,69.4440250970025,1.1246829391122219e-07,0.061749274525174,0.0654435552245455,7.71335735212865e+16,2.2540431995681736e+21,3313.8319814192123,519.2129492594903,0.8392663089825495,3.1386681732030906,103207553500.0,49.800150361899775,0.7043679373931923,8.314235546546877,20541170.792936288,18.39709272010487,1.8105528847998404,1869.1727919526263,0.2473010811149429,134.2990837696335,0.0004962809281521,142.11149584487535,124778.0899328859,4.513020786352212e-05,151.62509358347646,1.4197125492408382,20195.677251268025,7.579169461279015e-06,6427.728394216477,3170.4649970476007,1443935.5726353414,58640.65477181036,10.161035822015604,4.951554669637104e-05,6.200275194107305e-16,2.839542487780669e-13,8.137392338656528e-18,1.9381743798596348e-14,2.2776327904821318e-25,Cu55.2 Hf23 Nb8 Ti13.8,2.5
3.907015620345065e-07,1.3190348525469169,0.5500603136308806,0.0007864892927907,0.903485254691689,1.106824925816024,0.0039163196510013,30670970112.0,0.1068249258160237,0.0002587526683868,0.2685061321941563,36.618328697141706,2.9970697907177935e-07,0.0516638605526544,0.0561288217042965,8152260985776384.0,7.658220688523565e+19,833.1685637398216,236.09765142779932,0.8162856054453062,2.43417781207133,49601487888.0,55.690439016298505,0.66632218965721,15.138909454133408,9952097.037808642,11.868302079365192,0.9830967316338972,1215.9164884951128,0.1645090443525584,146.76054852320675,0.0014673142512135,107.35262345679013,113805.08114035089,0.0001098773997345,214.38593512459516,1.500775473970709,11524.585763055366,2.0785348187253865e-05,4097.27700831025,1417.652400799435,489133.1463707247,15563.485088895744,12.072364496258867,8.677101464294911e-05,4.303450134643758e-15,1.1630080354055288e-12,4.5861336379875256e-17,9.267099355300356e-14,8.482583016988328e-24,La15.9 Mg60 Ni23.6 Y0.5,4.0
2.039650146533096e-07,1.6104783599088837,0.5990867579908675,0.0002663631132319,0.8838268792710706,1.131443298969072,0.0027268235006972,129139096497.0,0.1314432989690721,0.0002646312545078,0.2445591516946844,63.43509203897077,1.4482895739295477e-07,0.0603940120732994,0.0658263543259137,4.815115352323152e+16,9.743050228161636e+20,2188.879212184872,465.2562802928728,0.7811499525220396,1.134887788256402,151927198272.0,48.71547465649173,0.6101952483251848,8.950335909798246,8713377.906958863,15.90901354808246,0.453201760006835,1653.2893378426486,0.2368817134902942,141.3947175348496,0.0006826805384516,74.09496347558631,128970.30335365854,5.884872852894804e-05,169.26015456667915,1.6388197101578883,5490.06361244847,1.0031741997235988e-05,5884.097883979031,2628.700246165382,1125670.1016604365,40793.396122977785,35.10360054171574,0.000182147251943,9.838391704153297e-16,3.892880925517684e-13,1.30395458478246e-17,2.7466211535402e-14,5.7443389530176585e-25,Ag7 Cu43 Ti10 Zr40,7.0
1.8611788381030327e-07,1.5204081632653064,0.5801199657240789,8.942361801223644e-05,0.8612244897959185,1.161137440758294,0.0025620467546506,195527434464.0,0.1611374407582938,0.0002832153269471,0.25347189866453,58.48353566502479,1.35741973806592e-07,0.0591568655167178,0.0659456370643111,7.39634654250625e+16,1.2687159262816145e+21,1785.5270528521278,421.4070024330083,0.7417076218242399,0.566367290860981,347500295552.0,55.18177178903714,0.5501301962721697,11.0293778349813,6858544.778546713,14.16216576426489,0.1590326085655104,1715.1692197265454,0.1977119622025845,168.84669479606188,0.0007737954184756,51.924740484429066,173779.91137370755,6.343147581039195e-05,211.9706319535156,1.8177515191426847,2696.178674375307,9.625970315007986e-06,6273.666837577373,2572.6802791029586,1202476.3738218811,34754.42802791354,89.05196168263224,0.0003708953006357,7.237028835847452e-16,2.919713622498861e-13,8.372402119674808e-18,1.854532388811113e-14,4.1171971017623833e-25,Ag8 Cu46 Zr46,4.0
1.2554183813443074e-07,1.4098360655737705,0.5734265734265734,0.00089453125,0.9344262295081968,1.0701754385964912,0.0022714981070849,189665280000.0,0.0701754385964912,0.0001074979844127,0.2567205048010973,39.613637872902814,9.28452683038446e-08,0.0529649914743031,0.0558403072702331,2.03541736336e+17,4.39216537632768e+21,1991.892537260828,260.5208621143556,0.8731523783929052,5.0765625000000005,296308800000.0,90.5633527311849,0.762395075893187,22.26237928206997,65975006.25,13.60521365224402,1.9775390625,2172.083865677618,0.107906630550717,221.48809523809527,0.0006748668765688,232.5625,276806.0975609756,5.428068944092263e-05,306.8969713358572,1.3116559007525672,54085.31640625,6.242566161823311e-06,7051.80249851279,2724.1374362348497,1573519.36,35095.19193236439,6.879871002418705,1.8489306644500684e-05,2.780720886120815e-16,1.3650976466837318e-13,1.846576569174525e-18,6.552134293404119e-15,8.630073967380685e-26,B19.2 Co50.4 Fe21.6 Nb4 Si4.8,3.5
5.302469233496022e-07,1.5643564356435644,0.5671428571428572,3.339682618069941e-05,0.7458745874587459,1.34070796460177,0.0038766935498228,50879775947.0,0.3407079646017699,0.0008386977311592,0.2598209924413051,92.03614157238644,3.903768571445048e-07,0.0658158863382758,0.0806705731053353,4634454510541584.0,3.6011742851201167e+19,892.9643926422508,728.1798063631339,0.5563289002167544,0.1118780022473731,68439490504.0,23.557502040816324,0.3095018452163834,3.948019522751929,439999.6248945859,13.107745428008148,0.0342334252106382,957.8195317918908,0.5060414903771426,105.40642939150402,0.0014672824962542,15.484736043177602,70070.84886649874,0.0001158605872553,123.81441275436627,3.23099850762074,239.7770503268835,3.054036920426284e-05,4192.50367047567,1677.948008399417,478254.83013755095,20689.24938336071,382.893191299328,0.0041705409197282,8.786774849438612e-15,2.039637934987782e-12,2.5256930112160915e-16,2.280820464350349e-13,2.779786635712332e-23,Ag5 Al12.5 Co5 Cu15 La62.5,9.0
1.557324410510824e-07,1.4738805970149254,0.5799373040752351,0.00033056,0.9067164179104478,1.102880658436214,0.002451530203493,179078850000.0,0.102880658436214,0.0001740365337491,0.2535598229407871,47.51794171399931,1.1389075168062175e-07,0.055910106860216,0.060174112071618,1.1190202470976e+17,2.22055166611944e+21,1947.2984127036905,326.5699288990825,0.8221346625083538,1.889568,286978140000.0,70.50297756507896,0.6759054032977247,15.576532464889072,22315420.1664,14.146580530184895,0.65028096,1919.6009180115248,0.1468677718797675,187.7751633986928,0.0007089807119025,114.9184,208095.4810810811,5.8088701909415e-05,246.7403557122256,1.479496975643376,13206.23865856,7.806493145466158e-06,6540.49853907962,2637.628945376928,1348294.2044005103,35585.35921815931,21.75456671864558,7.572178769856028e-05,4.774965204186223e-16,2.115652126071407e-13,4.193138129290857e-18,1.1858839505165322e-14,2.0188823441086672e-25,B4 C4 Fe74 Ga2 Mo4 P10 Si2,1.5
1.695938812434931e-07,1.7053571428571428,0.6196943972835314,0.0014532273320482,0.9241071428571428,1.0821256038647342,0.0025595515473808,113378500656.0,0.0821256038647342,0.0001694036989795,0.2353427154994954,65.55107183878282,1.1716133921075942e-07,0.0608880967488436,0.0642014688974657,6.838005760157286e+16,1.938076744100134e+21,3158.329221319527,484.1673929394185,0.8539740114795917,4.3607775290046815,82027383264.0,51.1340795166623,0.7292716122825461,8.809465762600409,25412274.06228374,18.13847257653061,2.724213072161492,1841.775366153996,0.2364469665115388,134.3400267737617,0.0005159260392219,173.61937716262975,123171.7698630137,4.669311850030434e-05,154.04490008497575,1.3712312164052314,30143.688126339483,7.859768497633357e-06,6257.575124788891,3047.6600247114966,1368502.6703453187,55407.47356465954,6.658242984693877,3.31744408915312e-05,6.797128488491408e-16,3.0477146965639377e-13,8.621108388673662e-18,2.086989373631929e-14,2.657021557579345e-25,Al2 Cu53 Hf25 Ti20,4.0
5.819864917554429e-07,1.0943396226415094,0.4868603042876902,0.0001327757926091,0.8544474393530997,1.1703470031545742,0.0045985100342158,23518053648.0,0.1703470031545741,0.0003923249613123,0.3042212168488309,27.05927400031113,4.993157262373175e-07,0.0465046387340036,0.053870711056888,3739830796072336.0,1.4398087646995284e+19,300.64149686170384,160.89358135900213,0.7300804266170691,0.6381712645430067,92889217908.0,60.9398235031919,0.5330174293293616,23.18619222047622,3462976.3789437586,8.395935804011886,0.1359070197820642,974.6249139953916,0.1230235751826812,181.58443271767808,0.0031558752597318,47.201989026063096,145070.48579545456,0.0001868824588919,309.7916171224732,1.876111258234449,2228.0277680165814,3.742551259692921e-05,3514.9754003099174,873.4980315866354,285666.88164067065,6464.799998887688,61.7770577080957,0.0004488274402837,9.014066905810914e-15,1.873027977978217e-12,8.306294432835182e-17,1.580494337443042e-13,4.8774799081969947e-23,Al10 C2 Ce68 Cu20,2.0
4.44440666728999e-07,1.080684596577017,0.4993880048959608,0.0009421283270075,0.9168704156479216,1.090666666666667,0.0043508527671423,20880250000.0,0.0906666666666666,0.0002032508174867,0.2966592561942728,22.53010186093353,3.742560553633218e-07,0.0432702712537905,0.046974107999218,6384629399823376.0,3.54532613472e+19,405.0146460294055,127.05093033078836,0.8406513590903928,3.5778801139833094,60960937500.0,79.00411092916886,0.7066947075405245,32.20092102584979,17106739.294982698,8.970684058560147,1.122939889369141,1159.7297709076067,0.0929572345679012,196.80117647058825,0.0024630097257088,144.7067474048443,167691.0024509804,0.0001535612709476,350.2074537785877,1.4150381902253826,20940.04274448941,2.6073371886881115e-05,3689.2361111111113,957.2150830286216,347859.2253227822,7629.670433315805,7.988570130498981,4.775539439923829e-05,5.077962677398221e-15,1.225178879910264e-12,3.4772829189423046e-17,8.780307984384341e-14,1.6025625620494345e-23,Al10 Ca60 Cu10 Mg20,2.0
4.975653427971038e-07,1.2419825072886297,0.5383580080753702,0.0025581212142431,0.924198250728863,1.0820189274447949,0.004551566047301,14652559376.0,0.0820189274447949,0.0002209963535601,0.2746804499257984,30.17992847415509,3.898513198961835e-07,0.0483933028545178,0.0517714234611904,3874597879927824.0,2.9792034571264e+19,634.3918648957452,184.9358023219922,0.8541424066502903,5.71739872553482,21533988788.0,57.703234676631965,0.7295592508383498,17.918304264034536,14937927.693786982,11.104633273550986,2.858900686250481,1092.7219545999044,0.1478773442157275,142.4322033898305,0.0018382656249999,174.0369822485207,100884.0175,0.0001324119267436,222.36332628005903,1.3706905900389608,30288.871190171914,2.665140625e-05,3522.24985,1134.8899444033057,356309.7680628942,11535.537335633962,3.884231910173482,3.3015426481937644e-05,7.702560990805436e-15,1.8249978050956256e-12,7.653423967171996e-17,1.5488082639056285e-13,2.288627505362016e-23,Al13.2 Cu9.4 La68 Ni9.4,1.0
1.7249151453853073e-07,1.7679814385150812,0.6281276962899052,0.0014375127213515,0.9211136890951276,1.0856423173803529,0.0025661162433435,112470266000.0,0.0856423173803526,0.00018303088377,0.2317045741408321,72.63931110854855,1.1780531070205245e-07,0.0624141153755922,0.0658490044705742,6.26288483392141e+16,1.9016877616433715e+21,3508.2756308217367,548.2106047337776,0.8484504282384353,4.009998982291879,72331813588.0,46.58055388262024,0.7198681291779844,7.509365132594245,21488405.606401384,19.168549910907025,2.664576124567474,1820.7946589396197,0.2704915318737505,124.67181208053692,0.0004814602116124,160.69290657439447,109976.635989011,4.437088250703127e-05,137.8865380508539,1.3891433159319018,25822.210223327067,7.904001601437295e-06,6241.601633256852,3165.882307080469,1384207.7399572958,61562.076915162965,7.193845855696297,3.872635190215545e-05,7.272961436377419e-16,3.272959529586005e-13,1.0265454250066897e-17,2.3567061269568883e-14,2.8079339128876866e-25,Cu47 Nb2 Ni8 Si1 Ti33 Zr9,5.0
1.1443441730257209e-07,1.5167224080267558,0.5931972789115646,0.00158400666389,0.9414715719063544,1.0621669626998225,0.0021625261806675,197058824865.0,0.0621669626998223,9.7873625574658e-05,0.247281332349128,46.476750882163024,8.213169425763604e-08,0.0555564281269075,0.0580846248818408,2.420089994925864e+17,6.641302271706623e+21,2703.724196930302,317.74823547955555,0.886368720707822,7.392862973760933,218605595075.0,82.58297329816281,0.7856495090492212,17.844555533323692,82015793.43755102,15.3380946521851,3.655119700124948,2273.538478148021,0.1278577603673133,201.01405283867345,0.0005393279320385,291.92163265306124,245237.6055045872,4.57967029585836e-05,259.9494948635445,1.272832208869044,85218.23961082882,5.473762581574189e-06,7404.485285066493,3153.2019617931305,1826122.9344952856,46838.20470872024,4.196331696513462,1.1734577064332228e-05,2.361148890759529e-16,1.2451201769033364e-13,1.7640984208404514e-18,6.1498352032557905e-15,5.748923072786169e-26,B22 Fe68 Ni4 Y6,1.5
4.166226548112229e-07,0.875776397515528,0.4536199095022625,0.0055793661635134,0.9544513457556936,1.0477223427331888,0.0046051785903906,12308476928.0,0.0477223427331887,9.430363197578967e-05,0.3255722733381589,13.520892456926966,3.881252416906893e-07,0.0338995817057991,0.0356707071562776,7468884285207850.0,2.972637585607918e+19,229.4753802778872,64.60983750219194,0.9109773714148544,19.95877160030053,47418535604.0,125.3713337667124,0.8298797712299177,80.72760468369788,93316478.1838843,7.078023395873787,7.04880558021993,1242.1047078031363,0.0469792069726768,283.11771844660194,0.003617938195661,482.0020661157025,280993.9825436409,0.0001845152781349,629.7390976309039,1.2049938252115202,232325.991739806,2.625892440408548e-05,3479.308113755512,667.3475213364337,279191.7567720934,4091.357735751514,1.0041450732782085,4.304296701851389e-06,3.87124424348866e-15,9.273124839337865e-13,1.4775440208442453e-17,5.5191203259338465e-14,1.4184368285839677e-23,Ca27.3 Cu54.5 Mg18.2,1.0
4.444204581000172e-07,1.2106598984771573,0.5117719950433706,7.653236389160156e-05,0.8375634517766497,1.193939393939394,0.0039115892919144,45118016000.0,0.1939393939393939,0.0004122755031049,0.2894283789171781,35.76336535072741,3.62640856261414e-07,0.0512696161481678,0.0597689525775285,8036481694573475.0,4.419876979018277e+19,475.6763300005115,229.19457588962504,0.7015125357520163,0.4154205322265625,147197952000.0,55.18165862826661,0.4921198378172239,16.822314172679935,2895314.94140625,9.58798216908449,0.0887155532836914,1101.4110887898992,0.1531171131972534,174.42247191011236,0.0022036483300581,37.8994140625,148094.392251816,0.0001442097176665,268.81401491677985,2.0320253790935485,1436.3655862808228,2.7225747139215497e-05,4133.042932772075,1193.8215725910932,421541.5278151035,10258.2047010656,108.07554948594398,0.0006962015865259,4.942964393809665e-15,1.1989710778736189e-12,5.2946538965097215e-17,9.585421860499645e-14,1.551531047692745e-23,Al20 Ce30 Cu20 La30,5.0
4.814192971325493e-07,1.054320987654321,0.489281210592686,0.000527352977664,0.9037037037037036,1.1065573770491803,0.0044699416987972,21112391625.0,0.1065573770491803,0.0002377686328303,0.3027400435825065,22.037808641975307,4.132618495925584e-07,0.042875,0.0472643763990895,5452824832130025.0,2.577066418588612e+19,341.1629277530337,123.45679012345678,0.8166803840877915,2.258230920952814,74571429816.0,77.96449704142012,0.6669668497537826,33.14755618095446,11797639.668639056,8.503344002438652,0.6028945626882207,1106.7003097285676,0.0917963369173101,201.2576687116565,0.002808114872468,107.84023668639054,171211.662371134,0.0001679857026897,364.3420684586654,1.4993248920379774,11629.51664857673,2.9308143892527493e-05,3595.9146495376767,884.7302427208948,316322.90451554063,6641.487587521475,14.104197530864198,8.59880965149471e-05,5.922149623963631e-15,1.3597700922484348e-12,4.090130660144889e-17,9.99934330512765e-14,2.268159059770968e-23,Ca31.8 Cu45.5 Mg22.7,3.0
4.022415701298276e-07,1.3093333333333332,0.5437956204379563,0.0003503111980056,0.8826666666666666,1.1329305135951662,0.0038908084834557,36312921568.0,0.1329305135951661,0.0003128888888888,0.2717881930716024,38.0342883819702,3.114236788564827e-07,0.052293811622758,0.0579241420736231,8173131828890626.0,6.914072400186978e+19,757.070439936,247.59788424042077,0.7791004444444445,1.2861687640871526,70208441776.0,53.67108145227651,0.6069975025335308,14.54465619724272,6200213.182334711,11.451456,0.4296477464824806,1185.3740461690436,0.1702444219501406,149.92004264392324,0.0015744902153368,72.63688016528926,117973.9932885906,0.0001155065289015,218.74131515963512,1.6474532363413792,5276.116360146591,2.203817281070389e-05,4130.412904323629,1393.7853677580404,480715.4820167652,14679.712508890074,26.65312711111111,0.0001895333483456,4.460989876866346e-15,1.1780793784586792e-12,4.964786371082029e-17,9.490544951910557e-14,9.658805463402465e-24,Al20 Ca55 Mg18 Zn7,1.0
2.199278937004976e-07,1.232824427480916,0.5333926981300089,0.0003625236977581,0.9103053435114504,1.09853249475891,0.0029833507461971,90699712875.0,0.0985324947589098,0.0001711730085659,0.2773574446546148,30.7217187436341,1.736951252941645e-07,0.0486983285356958,0.0527956465372536,4.781813633940506e+16,5.163662786712487e+20,894.7741494964505,189.16370668517547,0.8286558184254997,2.191508625256446,239745714597.0,86.0588670944844,0.6866704654104347,26.826589383809004,23435693.00181077,10.799501777285707,0.6076798872713196,1631.713007224159,0.0986338363304637,220.5429718875502,0.0012775623565295,124.2987777274785,240196.70116861435,9.046380192589174e-05,344.7694888286095,1.4563026231254652,15450.186144545103,1.2040136575544404e-05,5378.416239085175,1696.4385660218616,810235.2087101943,16698.733924590073,17.771695268341006,6.472413928508321e-05,9.733038851527232e-16,3.447348697498879e-13,6.5058731925380895e-18,1.9371020211793694e-14,8.834055471195034e-25,Be19.2 Cu4 Ni9.6 Ti52.8 Zr14.4,10.0
4.120066202112884e-07,1.3735632183908046,0.5633626097867,0.0018026781434818,0.9166666666666666,1.0909090909090908,0.0040571768701528,23101341507.0,0.0909090909090909,0.0002394636015325,0.2617103132177923,38.964629706686445,3.094117888370192e-07,0.0526930255180888,0.0564585295517016,6322226842554624.0,6.684331186168921e+19,964.3787500066438,255.19843505717404,0.8402777777777778,4.172413793103448,27300339319.0,51.10406023844121,0.7060667438271604,12.99940665428474,12313080.999999998,12.819692165411547,2.1950483612595275,1189.9638206843522,0.1868062467132963,130.64077669902912,0.0013378870957583,144.0,93862.3429844098,0.0001044490384507,184.4513926576916,1.4162967010450107,20736.0,2.1143364861222927e-05,3951.359283932124,1458.626073207812,475644.90816262126,17521.900295086925,5.840277777777778,4.8225308641975306e-05,5.184881293774975e-15,1.3864052738163413e-12,6.084893572662767e-17,1.1769813633371356e-13,1.0208042433683089e-23,La13 Mg69 Ni18,0.5
